RPT DATE,RPT NUM.,RIG,WELL NAME,JOB,RIG SUPERV,RIG PHONE,CONTRACTOR,ELEVATION,SPUD DATE,DFS,DOL,MD,PRESENT OPERATIONS,ACTIVITY PLANNED,Report_title,index,FROM,TO,HRS,PHASE,CODE,NPT,OPERATIONS,MD/TVD,24 HR FTG,HRS DRLG
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,49,13:00,14:00,1.0,Production Drilling,Other,,Drop gyro survey tool and pump down,,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,50,14:00,19:30,5.5,Production Drilling,Trips,,Pump dry job and trip out of hole with survey tool. Lay down survey tool.  Lay down BHA #43,,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,51,19:30,21:00,1.5,Production Drilling,Other,,Pick up Coring BHA #44,,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,52,21:00,23:00,2.0,Production Drilling,Trips,,"Trip in hole with coring BHA #44 to 5,071'",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,53,23:00,23:30,0.5,Production Drilling,Cond Mud & Circ,,"Circulate for temperature at 5,071'",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,54,23:30,00:30,1.0,Production Drilling,Trips,,"Trip in hole from 5,071' to 8,005'",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,55,00:30,01:00,0.5,Production Drilling,Cond Mud & Circ,,"Circulate for temperature at 8,005'.",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,56,01:00,02:00,1.0,Production Drilling,Trips,,"Trip in hole from 8,005' to 10,109'",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,57,02:00,03:30,1.5,Production Drilling,Trips,,"Precautionary wash to bottom from 10,109' to 10,950'
Torque began increasing at 10,700' to 10,950'",,,
 12/20/2020,62, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, Bob F, Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,51.0,61,10955.0, TRIP OUT OF HOLE WITH CORING BHA  #44," LAY DOWN BHA #44, PICK UP REAMER ASSEMBLY, TRIP IN HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12202020_12202020_15_reporttmp.pdf,58,03:30,06:00,2.5,Production Drilling,Trips,,Trip out of hole with coring BHA #44 due to torque and hole drag,,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,45,06:00,09:00,3.0,Production Drilling,Trips,,"Trip out of hole with core BHA # 44, lay down BHA",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,46,09:00,10:30,1.5,Production Drilling,Trips,,Pick up clean out assembly BHA # 45,,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,47,10:30,11:30,1.0,Production Drilling,Trips,,"Trip in hole to  5,240'",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,48,11:30,12:00,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature,,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,49,12:00,13:30,1.5,Production Drilling,Trips,,"Trip in hole with clean out BHA # 45 to 9,700'",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,50,13:30,15:30,2.0,Production Drilling,Reaming,,"Circulate for temperature, working clean out BHA # 45, high torque",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,51,15:30,20:00,4.5,Production Drilling,Trips,,"Trip out of hole with clean out assembly BHA # 45, lay down assembly",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,52,20:00,21:30,1.5,Production Drilling,Trips,,Pick up clean assembly BHA # 46,,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,53,21:30,23:00,1.5,Production Drilling,Trips,,"Trip in hole with clean assembly BHA # 46 to 5,200'",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,54,23:00,00:00,1.0,Production Drilling,Cut off Drill Line,,Circulate for temperature and Cut and slip drilling line,,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,55,00:00,01:00,1.0,Production Drilling,Trips,,"Trip in hole with clean out BHA # 46 to  8,648'",,,
 12/21/2020,63, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,52.0,62,10955.0, CLEANING OUT WELL BORE," CLEAN OUT WELL BORE TO MDTD 10,955' , CUT CORES",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12212020_12212020_14_reporttmp.pdf,56,01:00,06:00,5.0,Production Drilling,Reaming,,"Start clean out well bore at 8,648' to 9,350' , rotary  40, gpm 660
Torque 8,100 to 10,000   two stall out 8,650' and 9,102' rework  until clean
Pump high viscosity sweeps every 200', recover fine  granite",,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,45,06:00,19:30,13.5,Production Drilling,Reaming,,"Start clean out well bore at 9,350' to 10,955' , rotary  40 to 65, GPM 660
Torque 10,000 to 16,000'  stalls out 9,505', 9,525,' and 9,590' rework  until clearer
Pump high viscosity sweeps every 200', recover fine  granite",,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,46,19:30,20:30,1.0,Production Drilling,Cond Mud & Circ,,Circulate Pump high viscosity sweeps recover fine  granite,,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,47,20:30,22:00,1.5,Production Drilling,Trips,,"Trip out of hole to 7,350'",,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,48,22:00,23:00,1.0,Production Drilling,Cond Mud & Circ,,Circulate Pump high viscosity sweeps recover fine  granite,,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,49,23:00,02:30,3.5,Production Drilling,Trips,,Trip out of hole,,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,50,02:30,03:30,1.0,Production Drilling,Trips,,Lay  down clean out  BHA # 46,,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,51,03:30,05:00,1.5,Production Drilling,Trips,,Pick up Core BHA # 47,,,
 12/22/2020,64, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,53.0,63,10955.0, TRIP IN HOLE WITH CORE BHA # 47," COMPLETE TRIP IN HOLE, CORE , TRIP OUT OF HOLE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12222020_12222020_8_reporttmp.pdf,52,05:00,06:00,1.0,Production Drilling,,,Trip in hole with core BHA # 47,,,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,45,06:00,07:30,1.5,Production Drilling,Trips,,"Trip in hole with coring BHA #47 to 5,139'.  Fill pipe.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,46,07:30,08:00,0.5,Production Drilling,Trips,,"Trip in hole from 5,139' to 7,997'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,47,08:00,08:30,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,48,08:30,09:00,0.5,Production Drilling,Trips,,"Trip in hole from 7,997' to 9,500'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,49,09:00,09:30,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,50,09:30,10:00,0.5,Production Drilling,Trips,,"Trip in hole from 9,500' to 10,169'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,51,10:00,10:30,0.5,Production Drilling,Other,,Obtain baseline string weights and rotary torque.  Precautionary wash from 10169' to 10742',,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,52,10:30,11:00,0.5,Production Drilling,Other,,"Obtain string weights and rotary torque.  Precautionary wash from 10,742' to 10950'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,53,11:00,12:00,1.0,Production Drilling,Other,,"Obtain final string weights and rotary torque at 10,950'.  Tag bottom at 10,955'.  Circulate bottoms up at 450 
gpm, 40-50 rpm.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,54,12:00,12:30,0.5,Production Drilling,Coring,,Drop ball and pump down at 100 gpm.  Land ball.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,55,12:30,17:00,4.5,Production Drilling,Coring,,"Coring from 10,955' to 10,971'.  8K WOB, 40 RPM, 350 - 375 GPM.  Cored total of 16'.  Average 3.5 fph.
Stopped coring due to low penetration rate.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,56,17:00,17:30,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature while building dry job.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,57,17:30,23:00,5.5,Production Drilling,Trips,,Pull 5 stands off bottom and pump dry job.  Trip out of hole with coring BHA #47.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,58,23:00,00:00,1.0,Production Drilling,Coring,,"Break down core barrel.  Cored 16', retrieved 7.1' of core.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,59,00:00,03:00,3.0,Production Drilling,Trips,,"Pick up clean out BHA #48.  Trip in hole to 5,222'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,60,03:00,03:30,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature.,,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,61,03:30,04:30,1.0,Production Drilling,Trips,,"Trip in hole from 5,222' to 8,001'.",,16.0,
 12/23/2020,65, Frontier Rig 16, FORGE 16A [78]-32, Drilling 65° Tangent," Duane W, Leroy S, , Paul S", 281-854-6858, Frontier Drilling,5415.1, 10/30/2020,54.0,64,10971.0, TRIP IN HOLE WITH CLEAN OUT BHA #48," CLEAN BOTTOM OF HOLE,  TRIP OUT OF HOLE, PICK UP CORING ASSEMBLY, TRIP IN HOLE AND CUT CORE",Utah_Forge_FORGE_16A_(78)-32_Drilling-C_12232020_12232020_20_reporttmp.pdf,62,04:30,05:00,0.5,Production Drilling,Cond Mud & Circ,,Circulate for temperature.,,16.0,
